external_id,license_code,state_code,category_code,text,explanation,image_name,difficulty,lang
CDL-PS-0030,cdl,,passenger,The following are some situations that require special attention from all drivers. Which one is an even bigger problem for the driver of a vehicle with a low ground clearance?,With the low ground clearance humps or dips in the road would present more of a hazard.,,1,en
CDL-PS-0031,cdl,,passenger,"A straight vehicle weighing 20,000 pounds which hauls 20 passengers falls into which CDL class:","A vehicle with no articulation (Class A has articulation), weighing less than 26,001 pounds (Class B is 26,001 or more) would fall under Class C.",,1,en
CDL-PS-0032,cdl,,passenger,Prohibited practices on the bus include:,"Avoid fueling your bus with riders on board unless absolutely necessary, never refuel in a closed building with riders on board, don't talk with riders or engage in any other distracting activity while driving, and do not tow or push a disabled bus with riders aboard the vehicle unless getting off would be unsafe.",,1,en
CDL-PS-0033,cdl,,passenger,You must put a loaded bus into motion from a stopped position on a steep upgrade. Which of these is the best technique to follow when you have a bus with a manual transmission?,"Releasing the clutch slowly until you feel the vehicle start to pull against the parking brake, and then releasing the parking brake should allow the vehicle to move without rolling.",,1,en
CDL-PS-0034,cdl,,passenger,"You may sometimes haul small arms ammunition, emergency shipments of drugs, or hospital supplies on a bus. The total weight of all such hazardous materials must not be greater than _____ pounds.","A bus cannot carry more than 500 pounds total of allowed hazardous materials, and no more than 100 pounds of any one class.",,1,en
CDL-PS-0035,cdl,,passenger,Which of these is a good rule for backing a straight bus?,"Because you cannot see everything behind your vehicle, backing is always dangerous. Avoid backing whenever you can. When you have to back, here are a few simple safety rules: start in the proper position, look at your path, use mirrors on both sides, back slowly, back and turn toward the driver's side whenever possible, and use a helper whenever possible.",,1,en
CDL-PS-0036,cdl,,passenger,How are buses to handle most railroad grade crossings?,Stop your bus between 15 and 50 feet before railroad crossings. Listen and look in both directions for trains.,,1,en
CDL-PS-0037,cdl,,passenger,Which of the following statements about hazardous materials are FALSE?,"Buses may carry small-arms ammunition labeled ORM-D, emergency hospital supplies, and drugs that are properly labeled. You can carry small amounts of some other hazardous materials if the shipper cannot send them any other way. Most hazardous material may not be carried on a bus.",,1,en
CDL-PS-0038,cdl,,passenger,"If a passenger is drunk or disruptive, you may","Occasionally, you may have a drunk or disruptive rider. You must ensure this rider's safety as well as that of others. Don't discharge such riders where it would be unsafe for them. It may be safer at the next scheduled stop or a well-lighted area where there are other people.",,1,en
CDL-PS-0039,cdl,,passenger,Always check the interior of the bus before driving to ensure rider safety. What are you looking for?,"Aisles and stairwells should always be clear. The following parts of your bus must be in safe working condition: The ""Emergency Exit"" sign on an emergency door must be clearly visible, the seats must be safe for riders and securely fastened to the bus, among others.",,1,en
CDL-PS-0040,cdl,,passenger,"To prevent theft and vandalism on a charter bus,",Charter bus drivers should not allow riders on the bus until departure time. This will help prevent theft or vandalism of the bus.,,1,en
CDL-PS-0041,cdl,,passenger,"When pulling out of a bus stop,",School and mass transit buses sometimes scrape off mirrors or hit passing vehicles when pulling out from a bus stop. Remember the clearance your bus needs and watch for poles and tree limbs at stops.,,1,en
CDL-PS-0042,cdl,,passenger,Which of the following answers lists the three types of emergency equipment you must have on your bus?,"You must have a fire extinguisher 10 BC or better, spare electrical fuses, and emergency reflective triangles.",,1,en
CDL-PS-0043,cdl,,passenger,"Do to the extreme size of a bus, the driver must watch for:",Remember the clearance your bus needs and watch for poles and tree limbs at stops.,,1,en
CDL-PS-0044,cdl,,passenger,When do you sign post inspection reports?,,,1,en
CDL-PS-0045,cdl,,passenger,"If a rider wants to bring a car battery or a can of gasoline aboard your bus, you should:",Riders sometimes board a bus with an unlabeled hazardous material. Do not allow riders to carry on common hazards such as car batteries or gasoline,,1,en
CDL-PS-0046,cdl,,passenger,When arriving at the destination announce:,"When arriving at the destination or intermediate stops announce: the location, reason for stopping, next departure time, and bus number.",,1,en
CDL-PS-0047,cdl,,passenger,"In a pressurized cooling system, coolant level should be checked:","Never remove the radiator cap or any part of the pressurized system until the system has cooled. Steam and boiling water can spray under pressure and cause severe burns. If you can touch the radiator cap with your bare hand, it is probably cool enough to open.",,1,en
CDL-PS-0048,cdl,,passenger,"When hauling hazardous material on a bus, the total weight for any one type of substance cannot exceed?","More than 500 pounds total of allowed hazardous materials, and no more than 100 pounds of any one class.",,1,en
CDL-PS-0049,cdl,,passenger,"If your bus has an emergency exit door, it must:","As you check the outside of the bus, close any open emergency exits. Also, close any open access panels (for baggage, restroom service, engine, etc.) before driving.",,1,en
CDL-PS-0050,cdl,,passenger,When must a driver's inspection report be completed?,Drivers inspections repots must be completed at the end of every working day.,,1,en
CDL-PS-0051,cdl,,passenger,Federal regulations do not allow a driver to drive if he or she is:,"If it interferes with the ability to drive safe, you will not be allowed to drive.",,1,en
CDL-PS-0052,cdl,,passenger,Which of the following types of cargo can never be carried on a bus with riders?,"Buses must never carry: division 2.3 poison gas, liquid Class 6 poison, tear gas, irritating material, more than 100 pounds of solid Class 6 poisons, explosives in the space occupied by people except small arms ammunition and labeled radioactive materials in the space occupied by people.",,1,en
CDL-PS-0053,cdl,,passenger,You do not have to stop but slow down at:,"You do not have to stop but must slow down and carefully check for other vehicles: at streetcar crossings, where a policeman or flagman is directing traffic, if a traffic signal is green, at crossings marked as ""exempt"" or ""abandoned.""",,1,en
CDL-PS-0054,cdl,,passenger,An oncoming vehicle keeps its high beams on. You should deal with this hazard by:,"Do not look directly at lights of oncoming vehicles. Look slightly to the right at a right lane or edge marking, if available.",,1,en
CDL-PS-0055,cdl,,passenger,"In general, the best braking technique to use in maintaining a safe speed when driving on a downgrade is:","Snub braking involves applying the brakes firmly enough to feel a definite slowing down which reduces your speed by 5 mph in about 3 seconds and then releasing the brakes climbing back up to your safe speed, and then repeat.",,1,en
CDL-PS-0056,cdl,,passenger,Which of these statements about gear ranges in buses with automatic transmissions is true?,Lower ranges result in higher RPM's at a slower speed helping you maintain speed on a downgrade.,,1,en
CDL-PS-0057,cdl,,passenger,The proper time to cancel your turn signal for a lane change or turn is:,Put your turn signal on before changing lanes. Change lanes slowly and smoothly. Once the lane change is complete cancel your signal.,,1,en
CDL-PS-0058,cdl,,passenger,"If your bus becomes disabled on a freeway or expressway and you must stop on the left side of the road, it is best to stop so that the bus is:",You should stop at an angle with your door facing the downstream (cars that have already passed) side of traffic.,,1,en
CDL-PS-0059,cdl,,passenger,Which of the following must be closed while the bus is in motion?,"As you check the outside of the bus, close any open emergency exits. Also, close any open access panels (for baggage, restroom service, engine, etc.) before driving",,1,en
CDL-PS-0060,cdl,,passenger,"If your bus leans toward the outside on a banked curve, you are:","If your bus leans toward the outside on a banked curve, you are driving too fast.",,1,en
CDL-PS-0061,cdl,,passenger,How many folding aisle seats are allowed in a bus?,Folding aisle seats are not allowed on passenger busses.,,1,en
CDL-PS-0062,cdl,,passenger,"While crossing railroad tracks, you should _________ if your bus has a manual transmission.","If your bus has a manual transmission, never change gears while crossing the tracks.",,1,en
CDL-PS-0063,cdl,,passenger,"During your pre-trip inspection, you should sign the previous driver's report only if no defects are listed on it.",Don't sign a previous driver's inspection report unless the defects listed on it have been certified as either repaired or not needing to be repaired.,,1,en
CDL-PS-0064,cdl,,passenger,"Can a bus carry 100 pounds each of class 1, class 3, class 4, and class 5 hazardous materials?","Passenger buses can carry up to 100 pounds of each class of hazardous materials and up to 500 pounds total. However, there are some exceptions. Division 2.3 (poison gas) and liquid Class 6 (poison) cannot be carried in any amounts. Explosives and radioactive cannot be carried in the passenger area.",,1,en
CDL-PS-0065,cdl,,passenger,Which of these statements about speed management and braking is true?,When you double your speed from 20 to 40 mph the impact is 4 times greater. The braking distance is also 4 times longer.,,1,en
CDL-PS-0066,cdl,,passenger,"You do not have to stop _________, but you must slow down and check for other vehicles.","You do not have to stop but must slow down and carefully check for other vehicles: at streetcar crossings, where a policeman or flagman is directing traffic, if a traffic signal is green, and at crossings marked as ""exempt"" or ""abandoned.""",,1,en
CDL-PS-0067,cdl,,passenger,It is best to wear your seat belt:,The driver's seat should have a seat belt. Always use it for safety.,,1,en
CDL-PS-0068,cdl,,passenger,Which of these is the best general rule for night driving?,Adding an extra second in your normal daytime following distance would be the safest option.,,1,en
CDL-PS-0069,cdl,,passenger,Buses may carry,"Buses may carry small-arms ammunition labeled ORM-D, emergency hospital supplies, and drugs.",,1,en
CDL-PS-0070,cdl,,passenger,"As the driver of a bus, how can you best avoid hindering other traffic on the highway?",Staying to the right side of the road will reduce the effect of the buss on traffic.,,1,en
CDL-PS-0071,cdl,,passenger,The posted speed on a curve is,"In good weather, the posted speed is safe for cars, but it may be too high for many buses. With good traction, the bus may roll over; with poor traction, it might slide off the curve.",,1,en
CDL-PS-0072,cdl,,passenger,Which of the following statements about the roof hatches is true?,You may lock some emergency roof hatches in a partly open position for fresh air. Do not leave them open as a regular practice. Keep in mind the bus's higher clearance while driving with them open.,,1,en
CDL-PS-0073,cdl,,passenger,Charter drivers should:,"When driving a charter, you should load passengers right before departure, and explain the rules once they have boarded.",,1,en
CDL-PS-0074,cdl,,passenger,A disruptive passenger:,"At times it is necessary to discharge an unruly passenger, but it should not be done in an area that can be considered unsafe for them.",,1,en
CDL-PS-0075,cdl,,passenger,"When it is carried on a bus, hazardous material must be:","The rules require shippers to mark containers of hazardous material with the material's name, identification number, and hazard label.",,1,en
CDL-PS-0076,cdl,,passenger,You must be alert for road hazards so that,You will have more time to act if you see hazards before they become emergencies. Being prepared reduces the danger.,,1,en
CDL-PS-0077,cdl,,passenger,"Before leaving your stop, you should",Know the size of the gap your bus needs to accelerate and merge with traffic. Wait for the gap to open before leaving the stop. Never assume other drivers will brake to give you room when you signal or start to pull out.,,1,en
CDL-PS-0078,cdl,,passenger,"When you inspect your bus, you must make sure that:","During your inspection you want to make sure that handholds and railing are secure, rider signaling devices are operational, and that the emergency exits are secure.",,1,en
CDL-PS-0079,cdl,,passenger,Charter bus drivers should,Remind riders to take carry-ons with them if they get off the bus.,,1,en
CDL-PS-0080,cdl,,passenger,Which of the following statements about the interior of a bus is FALSE?,"The ""Emergency Exit"" sign on an emergency door must be clearly visible. If there is a red emergency door light, it must work. Turn it on at night or any other time you use your outside lights",,1,en
CDL-PS-0081,cdl,,passenger,When the roads are slippery you should?,With slippery roads you should keep more space in front of your vehicle while driving compared to ideal conditions.,,1,en
CDL-PS-0082,cdl,,passenger,Which seats must be equipped with a seat belt?,The driver's seat in every bus must be equipped with a seat belt in good working order. Always wear your seat belt whenever your bus is in motion.,,1,en
CDL-PS-0083,cdl,,passenger,You have passed all the requirements for a class B bus driver's license.  Which of these vehicles are you not license to drive?,,,1,en
CDL-PT-0001,cdl,,pre_trip,"When doing the pre-trip, you should tell the examiner each item you are checking and 2-3 things you check each item for.",Try not to overdo the item or what you are checking it for. You only get 30 minutes to check everything on the vehicle.,,1,en
CDL-PT-0002,cdl,,pre_trip,"Should you do an overview of your vehicle as you approach it (including looking for leaks, leaning, or excessive damage)?",Overviews give you a chance to catch major problems early.,,1,en
CDL-PT-0003,cdl,,pre_trip,When checking the lights at the front of the vehicle what should you check for?,"All lights will need checked at the front, back and sides of the vehicle. They will need checked for covers, cleanliness, secureness, and that they work.",,1,en
CDL-PT-0004,cdl,,pre_trip,"When checking the windshield, what should you be looking for?","Mentioning the windshield and checking it for cracks, chips, and cleanliness is not enough. You will have to check the seals and for leaks to get it marked as checked.",,1,en
CDL-PT-0005,cdl,,pre_trip,"When opening the hood, you should check?","The hood will always need checked, mainly for damage, but don't forget the hinges, catches, and springs or you might not get credit.",,1,en
CDL-PT-0006,cdl,,pre_trip,Checking the mirrors on the outside of the vehicle you should check for?,"Don't forget you can have mirrors on the hood, and on the doors of the cab. While outside check for mounts, cracks, and cleanliness. You should also check them again when inside the vehicle to make sure they are properly adjusted.",,1,en
CDL-PT-0007,cdl,,pre_trip,"In the engine compartment there are four fluids you must check, they are?","It is best to check all your fluids during a pre-trip inspection, but the fluids you have to say are oil, coolant, power steering, and checking for moisture and leaks.",,1,en
CDL-PT-0008,cdl,,pre_trip,In the engine compartment there are four major belt or gear driven components. What are they?,"It is best to check all your belt and gear driven components, but the power steering, alternator, air compressor, and water pump are all that appear on the CDL pre-trip.",,1,en
CDL-PT-0009,cdl,,pre_trip,What should you check each of the fluids in the engine compartment for?,"All fluids should be at the proper level, clean, free of debris, with no leaks. You can also add proper color to this list. Some coolants are red, green and orange. Red or clear for most power steering. Oil can be difficult, it should be tan in color, but normally after use of the vehicle it gets black.",,1,en
CDL-PT-0010,cdl,,pre_trip,What are the main components of the steering controls found in the engine compartment?,"The steering linkage consists of upper steering linkage, universal joints, power steering pump, pitman arm, drag link, tie rod ends, tie rod. They will all need checked separately.",,1,en
CDL-PT-0011,cdl,,pre_trip,What should you check the steering linkage for?,"Along with the castle nuts, cotter pins, and excessive play you can check for illegal welds and cracks.",,1,en
CDL-PT-0012,cdl,,pre_trip,Which of the following does not get checked in the engine compartment?,Oil pressure is checked on the inside of the cab using the oil pressure gauge.,,1,en
CDL-PT-0013,cdl,,pre_trip,Which of the following is not an engine compartment belt?,The safety belt secures the driver in the cab.,,1,en
CDL-PT-0014,cdl,,pre_trip,"The leaf springs, shocks, U-bolts, shackles, and air bags are part of what system?",These are all components of the suspension system and will need checked independently in your pre-trip exam.,,1,en
CDL-PT-0015,cdl,,pre_trip,Hoses in the engine compartment should be checked for?,"Make sure the lines are connected and secure, no frays, cracks, tears, and no leaks to get hoses marked off. The trick is you need to say horses for the air compressor, power steering, water pump independently to get credit.",,1,en
CDL-PT-0016,cdl,,pre_trip,The engine belts should be checked for?,Check each belt individually. There can be belts for a few different components under the hood. The excessive play of more than 3/4 of an inch.,,1,en
CDL-PT-0017,cdl,,pre_trip,Brake lines should be checked for?,"As with all hoses, make sure the connections are tight and secure. That there are no frays, cracks, or damage to the lines with no leaks. With an airline leaks can be found by suspicious clean spots on the hose.",,1,en
CDL-PT-0018,cdl,,pre_trip,Air chambers are?,"Also called brake chambers, they are found on most commercial vehicles, and filled with air to apply the brakes.",,1,en
CDL-PT-0019,cdl,,pre_trip,Air chambers should be checked for?,"Also called brake chambers, they need to be mounted tight and secure, not excessively damaged, and not leaking.",,1,en
CDL-PT-0020,cdl,,pre_trip,"The slack adjuster is part of the braking system, what is the maximum play allowed with the brakes off?","There should be no more than 1 inch of play in any slack adjuster on the vehicle, with the brakes off.",,1,en
CDL-PT-0021,cdl,,pre_trip,Brake pads should be checked for?,"All answers are true. They should have at least a 1/4 inch of life left on the brake pad, since they can wear unevenly also check that they are not dangerously thin, and no cracks or breaks.",,1,en
CDL-PT-0022,cdl,,pre_trip,Brake drums?,"Make sure they are not misshapen (out of round), no illegal welds, and no cracks.",,1,en
CDL-PT-0023,cdl,,pre_trip,Brake drums (or discs) must not have cracks longer than:,"The area where the brake shoes touch the drum is considered the friction area, there should be no cracks 1/2 the width of that area.",,1,en
CDL-PT-0024,cdl,,pre_trip,"Tire tread depth depends on the axel. The depth should be no less than ______ for the steer axel, and _____ for any other axel.","All tread depth needs to be said in thirty-seconds. The front axle or steer axel must have at least 4/32, and the rest of the axles can have no less than 2/32.",,1,en
CDL-PT-0025,cdl,,pre_trip,Retreaded tires can be on any axel.,The front or steer axel is not allowed to have retreaded tires.,,1,en
CDL-PT-0026,cdl,,pre_trip,Tires should be checked for?,"Tires should not have any cuts, cracks, or bulges. You will need to make sure the tire pressure is up to manufacturer specifications, and that it has the proper tread depth.",,1,en
CDL-PT-0027,cdl,,pre_trip,"You should check rims for dents, cracks, illegal welds, valve stem, and that they are tight and secure.","Rims should not have dents, cracks, illegal welds. This is a great time to mention your valve stem since it comes through the rim, and the rims need to be tight and secure.",,1,en
CDL-PT-0028,cdl,,pre_trip,All rims have a spacer.,The front axle does not have a spacer because it does not have dual tires on each side. Also bud rims are made so that there is no need for a spacer. Only on Dayton setups would you have a spacer.,,1,en
CDL-PT-0029,cdl,,pre_trip,Lug nuts (that hold the rim to the axle) should be checked for?,"Lug nuts need to be tight and secure, no stripped or worn threads. The rust marks will start at the best of the lug nut and run to the outside of the rim  and indicate a loose lug nut.",,1,en
CDL-PT-0030,cdl,,pre_trip,The hub oil seal should be?,"Some hub oil seals will have a plastic or glass area, so you are able to tell that the oil is at the proper level. If there is not an area to view the oil it will still need to be said. It will have several bolts, and they need to be tight and secure. Also, the seal needs to be in good condition and not leaking.",,1,en
CDL-PT-0031,cdl,,pre_trip,"Differences between the steer axel and the rest of the axles are: tread depth, spacers or budding rims, space between the tires, torsion bars, and air bags.","Steer axels are as simple as an axel can get. They only have one tire on each side, so no spacers, space, or bud rims are required. The tread depth is different from any other axel, and it usually does not have a torsion bar or air bags.",,1,en
CDL-PT-0032,cdl,,pre_trip,You can leave the hood open when moving on with the pre-trip.,"Open the hood to do the engine compartment,  and close it before walking away. You should never leave the engine compartment with the hood open.",,1,en
CDL-PT-0033,cdl,,pre_trip,"After the engine compartment it is best to move to the driver's side of vehicle, and then head into the cab.",This is true. It is best to get to the inside cab early. If you do not make it to the inside can you can automatically fail for not doing the CDL air brakes test.,,1,en
CDL-PT-0034,cdl,,pre_trip,At the side of the cab you should not check.,All these items will all appear on your CDL pre-trip. The correct answer is none of these.,,1,en
CDL-PT-0035,cdl,,pre_trip,The fuel and air tanks are checked for the same items except?,"Both the fuel and air tanks should be checked for proper mount, no leaks, and good hoses. Only the fuel tank will have a cap so you may fill the tanks.",,1,en
CDL-PT-0036,cdl,,pre_trip,Steps leading into the vehicle should be?,"Make sure the steps are properly mounted, no damage, and bolts are present and secure.",,1,en
CDL-PT-0037,cdl,,pre_trip,Handrails should be checked for?,"Handrails will need to be tight and secure, properly mounted, all bolts in place, and no excessive damage.",,1,en
CDL-PT-0038,cdl,,pre_trip,Is it best to check the seat and the seatbelts before sitting down?,"We suggest checking the seat and belt for securement and damage before sitting down. You will be in a hurry, and it is best to mention them when you see them.",,1,en
CDL-PT-0039,cdl,,pre_trip,The first thing you should check or do when you sit in the driver's seat is?,As soon as you sit in the driver's seat please buckle your seatbelt. If you move the vehicle at all without your seatbelt fastened it is an automatic fail.,,1,en
CDL-PT-0040,cdl,,pre_trip,Check your mirrors from the inside of the cab for?,"If you checked them for mounts, cracks, and clean while outside of the vehicle there is no need to state those again. Adjustment can only be checked from the driver's seat, but if you forgot to mention the mirrors on the outside of the vehicle you can check them now for everything.",,1,en
CDL-PT-0041,cdl,,pre_trip,Items inside the cab you must make function in order to get credit for them are?,If you just mention the wipers and do not check to make sure they work you will not get credit for them. This is true with all the answers here.,,1,en
CDL-PT-0042,cdl,,pre_trip,The steering wheel should be checked for?,"Steering wheels should not have more than 2"" of play or 10 degrees in a 20"" wheel.",,1,en
CDL-PT-0043,cdl,,pre_trip,Before you start the vehicle you should check?,"Making sure the vehicle is in neutral, parking brake set, and seat belt on is steps to a safe start of the vehicle. You should also apply the clutch if equipped before starting.",,1,en
CDL-PT-0044,cdl,,pre_trip,These are all gauges that will need checked except?,"We do not check the water pressure gauge, instead you should check the water temperature gauge.",,1,en
CDL-PT-0045,cdl,,pre_trip,The air pressure in a commercial vehicle should rise to governor cutout of?,Air pressure should rise to between 120-140 PSI.,,1,en
CDL-PT-0046,cdl,,pre_trip,"Which gauge should be between 12-14, and in the green?","The voltmeter should be between 12-14, and in the green to be working properly.",,1,en
CDL-PT-0047,cdl,,pre_trip,What should the water temperature gauge do when you start the vehicle?,The temperature gauge will more than likely not move until the vehicle starts to warm up.,,1,en
CDL-PT-0048,cdl,,pre_trip,You don't have to make both the air and city horns work to get credit for them.,You need to make both the air and city horns work to get credit for checking them.,,1,en
CDL-PT-0049,cdl,,pre_trip,What interior lights do you need to check?,"You will need to check and make each light indicator work in order to get credit. While you are checking lights, it might not be a bad idea to check the dome light as well.",,1,en
CDL-PT-0050,cdl,,pre_trip,What items are part of your safety equipment?,All these items are part of your safety equipment.,,1,en
CDL-PT-0051,cdl,,pre_trip,"To test the parking brake you should have the trailer air supply in, trailer hand break released, and the parking brake _____?",The parking brake will need to be out or engaged to test the parking brake.,,1,en
CDL-PT-0052,cdl,,pre_trip,Testing the parking brake requires you to?,"The vehicle will need to be stopped with parking brake applied, and the trailer air supply pushed in. Put the vehicle in gear and gently pull against the parking brake with no movement.",,1,en
CDL-PT-0053,cdl,,pre_trip,"To test the service brake test you will need to have the trailer air supply valve in, parking brake in, and the hand brake  released. How do you test the service brake?","Moving slowly, less than 5 MPH, and apply the service brake with steady pressure. The vehicle should come to a smooth and even stop with no pull to one side or the other.",,1,en
CDL-PT-0054,cdl,,pre_trip,"The next step is the CDL air brake test. This portion is done with the engine off, but should you have air pressure built up to governor cut of 120-140?","Yes, the pressure should be built up to governor cutoff to ensure you have enough air pressure to complete the CDL air brake test.",,1,en
CDL-PT-0055,cdl,,pre_trip,During the CDL air brakes tests the first step is to check for air leakage?,It is best to check the air leakage rate first or you will have to rebuild pressure after draining tanks to make sure the trailer air supply and parking brake set on their own.,,1,en
CDL-PT-0056,cdl,,pre_trip,To test air leakage the air valves should be?,"To properly test the air leakage you will need trailer air supply in to supply air to the trailer, parking brake in filling the red line with air, steady pressure applied to the brake pedal filling the blue line with air, and the trolley released so no extra air is supplied to the blue line.",,1,en
CDL-PT-0057,cdl,,pre_trip,Step 1 of the CDL air brake tests makes sure the leak rate of the red and blue line is not unsafe. With the parking brake released and the brake pedal applied the leak rate should be no more than?,"The air leak rate should be no more than 2 PSI for the red line, 1 PSI for the blue line. In a non- combination vehicle that is 3. For a combination vehicle you will need to add 1 PSI for the trailer bringing the total to 4.",,1,en
CDL-PT-0058,cdl,,pre_trip,"Next you should fan the brakes down to make sure all air brake safety devices are working, but what should you do before starting to fan the brakes?",You will need to have the key on to accessory or to the position right before you start the vehicle. This needs to be done so that the alarm and light for the low air warning can come on alerting of low air pressure. If the light and alarm does not come on when you are taking your test you may automatically fail.,,1,en
CDL-PT-0059,cdl,,pre_trip,While fanning down the alarm and light indicating low air pressure should come on at?,The low air pressure warning light and alarm should come on when the air pressure is around 60 PSI.,,1,en
CDL-PT-0060,cdl,,pre_trip,"Fanning the brakes down further after the alarm and buzzer come on should result in the parking brake popping out for a single vehicle, and the parking brake and the trailer air supply popping out for a combination vehicle at?","The parking brake for vehicles with no trailer, and the parking brake and trailer air supply valve for combination vehicles should set or pop out at 40 PSI.",,1,en
CDL-PT-0061,cdl,,pre_trip,Before you leave the inside can you should not check the exterior lights.,"It is best to check the lights before getting out, and it will allow the air pressure to build back up if you safely restart the engine.",,1,en
CDL-PT-0062,cdl,,pre_trip,Exterior lights that need checked are on which side of the vehicle?,"Lights will need to be checked on the front, both sides, rear of tractor on combination vehicles, and the rear of the vehicle.",,1,en
CDL-PT-0063,cdl,,pre_trip,What lights will you need to check on the exterior?,"You need to check the hazard, left turn, right turn, headlights high and low beam, and the clearance lights. Please remember to check each at the front of the vehicle except brake lights, all but headlights and brake lights on both sides, and all except headlights at the back of the vehicle. If this is a combination vehicle check the rear of the tractor for all except headlights.",,1,en
CDL-PT-0064,cdl,,pre_trip,What should you remember to check while exiting the vehicle?,"Best to make sure you check the handrails, steps, fuel tank, and air tanks at this time.",,1,en
CDL-PT-0065,cdl,,pre_trip,Hand rails and steps should be checked for?,"The handrails and step need to be secure, not damaged, and able to support the weight you are applying to them when entering the vehicle.",,1,en
CDL-PT-0066,cdl,,pre_trip,When you check the Fuel tank you can also say you would check the same items on the air tanks. What should these two items be checked for?,"Please make sure that you point at or touch both tanks to insure you receive credit for them, and they both need checked for security, bands and grommets, the lines between tanks, and leaks.",,1,en
CDL-PT-0067,cdl,,pre_trip,"You should mention you would check all light covers and reflectors for damage on the side of the vehicle, both the tractor and the trailer, again to cover the side since you have only checked the front at this time?","This is true, on each side of the vehicle you need to check the light lenses and reflectors, and you should get credit for both the tractor and the trailer if you tell the examiner you would check both at this time. The lenses and reflectors need to be mounted, clean, and not damaged or missing.",,1,en
CDL-PT-0068,cdl,,pre_trip,When checking the air and electrical lines between the tractor and the trailer what should you be checking for?,"Make sure to check the connection at the tractor, the lines for breaks cracks frays, the connection to the trailer, and that none of these are leaking. Group them together at the tractor, between the vehicle, and at the trailer to make this part go quickly.",,1,en
CDL-PT-0069,cdl,,pre_trip,What are a few items you want to check while between the tractor and trailer?,"Frame needs checked for cracks, bends, illegal welds, that it is secure, and mounting bolts. Catwalk needs to be in good condition with all mounting bolts in place. Exhaust needs to be secure; all pipes and connections need to be secure and free of leaks. The driveshaft needs to be properly mounted, tight sand secure, u-joints in good condition and move freely, and there is no excessive play.",,1,en
CDL-PT-0070,cdl,,pre_trip,"The rest of the axels on the vehicle are nearly the same as the front steer axels, with a few differences. What are the differences?","There are FOUR differences between the steer axel, and the tractor and trailer axels. They are the Torsion bar, the space between the axels so bud rims or spacers, tread depth changes from four thirty seconds to two thirty seconds, and retreads are allowed on every axel but the steer axel, and the air bags portion of the suspension.",,1,en
CDL-PT-0071,cdl,,pre_trip,The apron is the metal plate welded on the bottom of the trailer that gives the 5th wheel a smooth surface for vehicle connection. What should you check the apron for?,"The apron itself should not be bent, cracked, or damaged. It will be welded to the bottom of the trailer, but it should not have welds on the surface that the 5th wheel contacts, and it should be securely mounted.",,1,en
CDL-PT-0072,cdl,,pre_trip,"The kingpin is a cylindric piece of metal protruding down from the apron, it has a base which is near the apron, shank or the narrow section of the kingpin where the locking jaws connect, and the head or the part furthest from the apron. What should you check the kingpin for?","The kingpin is part of what holds the tractor and trailer together, it needs to be straight with no damage. You should not have any cracks in the metal, and there should not be any welds on the visible portion of the kingpin.",,1,en
CDL-PT-0073,cdl,,pre_trip,"The 5th wheel is mounted on the back of the tractor, it lifts the trailer slightly when it contacts the apron when you are coupling the vehicles, and it houses the locking jaws which wrap around the shank of the kingpin to securely attach the trailer. True or False: The 5th wheel should be greased, no illegal welds, not damaged, and tilt with enough pressure.","This is true. The 5th wheel tilts so that the coupling can withstand unlevel surfaces, it cannot have welds or cracks, and needs to be secure.",,1,en
CDL-PT-0074,cdl,,pre_trip,You should check to make sure that the locking jaws are completely wrapped around the shank of the kingpin during your pre-trip inspection?,This is true. The kingpin needs to be completely extended and around the shank of the kingpin.,,1,en
CDL-PT-0075,cdl,,pre_trip,"When coupled there should be a slight gap between the 5th wheel and the apron, meaning you should be able to see light between the two.","To have a properly connected vehicle there can be no gap between the 5th wheel and the apron. If there is a gap you should disconnect the tractor, lower the front of trailer, and recouple the tractor. A gap could mean the locking jaws went around the head of the kingpin instead of the shank. This is dangerous because a large bump may cause the trailer to lift, and the kingpin to slide out of the locking jaws.",,1,en
CDL-PT-0076,cdl,,pre_trip,"The 5th wheel has a release arm built into the side of it, it automatically locks the jaws around the kingpin when you connect the vehicles, but it can be pulled out to release the locking jaws for uncoupling. What is the correct position of the release arm when the vehicle is coupled?",The release arm needs to be pushed completely in with the locking mechanism secured. You want to make sure this is secure because if it is not the trailer might break free of the locking jaws.,,1,en
CDL-PT-0077,cdl,,pre_trip,"Most 5th wheels are adjustable for weight distribution and turn clearance, these are called sliding 5th wheels, they have a release are that needs to be completely in and locked, and a locking mechanism. What locks the 5th wheel in place?",Locking pins extend through holes in the platform to lock the sliding 5th wheel in place.,,1,en
CDL-PT-0078,cdl,,pre_trip,The 5th wheel platform needs to be checked for?,"The platform needs to be free of illegal welds, be tight and secure, properly mounted, not damaged, and all bolts need to be in place and secure.",,1,en
CDL-PT-0079,cdl,,pre_trip,"At the rear of the tractor there are still a few things to check, what are they?","The only things you needed to check at the rear of the tractor are the light lens covers, reflectors, and the mud flaps.",,1,en
CDL-SB-0001,cdl,,school_bus,What do the red flashing lights on an eight-light system bus signify to other drivers?,Red flashing lights on a school bus indicate that the bus is stopped to pick up or discharge students.,,1,en
CDL-SB-0002,cdl,,school_bus,While looking through the interior flat mirror the driver should have a clear view of?,The large flat mirror hanging above the driver's head is there for them to see all of the students onboard at one time.,,1,en
